rank,gsis_id,position,season_total_mean,n_weeks,full_name,team
67,00-0036945,QB,222.30748565049436,18,Justin Fields,KC
68,00-0039338,TE,221.74207827644148,17,Brock Bowers,LV
69,00-0037256,RB,220.6569949319005,18,Rachaad White,WAS
70,00-0031408,WR,220.08723760128225,18,Mike Evans,SF
71,00-0036893,RB,217.47059580676827,18,Najee Harris,LAC
72,00-0031544,WR,215.6155275282044,20,Amari Cooper,
73,00-0036309,WR,214.51302019996348,17,Darnell Mooney,NYG
74,00-0037261,WR,213.2791078022761,20,Khalil Shakir,BUF
75,00-0030279,WR,209.41865633495763,17,Keenan Allen,LAC
76,00-0036997,RB,208.7515975687512,18,Javonte Williams,DAL
77,00-0032436,QB,206.76185643046594,20,Jeff Driskel,WAS
78,00-0036275,RB,206.3515226710245,17,D'Andre Swift,CHI
79,00-0028118,QB,205.60068049780273,17,Tyrod Taylor,GB
80,00-0035282,QB,203.1827007842201,15,Easton Stick,ATL
81,00-0039075,WR,203.02917478058745,14,Puka Nacua,LAR
82,00-0034771,QB,202.9319143247325,17,Mason Rudolph,PIT
83,00-0036212,QB,201.91950562189265,13,Tua Tagovailoa,ATL
84,00-0033885,TE,200.83616788679637,17,David Njoku,
85,00-0026158,QB,200.6902015135561,17,Joe Flacco,CIN
86,00-0039361,RB,199.87975731536872,18,Bucky Irving,TB
87,00-0038117,WR,198.7500449828484,17,Wan'Dale Robinson,TEN
88,00-0038994,WR,197.9264455980324,18,Jordan Addison,MIN
89,00-0036973,RB,197.50906333683406,17,Travis Etienne,NO
90,00-0034837,WR,196.74122426066492,17,Calvin Ridley,TEN
91,00-0036252,WR,195.5564951122926,17,Michael Pittman,PIT
92,00-0039894,WR,193.05113509494677,20,Xavier Worthy,KC
93,00-0039152,QB,190.71757298849278,17,Will Levis,TEN
94,00-0039851,QB,190.66085883413697,17,Drake Maye,NE
95,00-0039150,QB,189.54115487887876,17,Bryce Young,CAR
96,00-0036875,RB,189.51209300459456,15,Rhamondre Stevenson,NE
97,00-0039893,WR,188.97751902434314,17,Brian Thomas Jr.,JAC
98,00-0038129,TE,188.46455773411074,18,Cade Otton,TB
99,00-0036259,WR,188.38494630817624,17,Jauan Jennings,SF
100,00-0027973,QB,188.3685216141203,17,Andy Dalton,PHI
101,00-0034960,WR,186.53895562755588,15,Jakobi Meyers,JAC
102,00-0036139,RB,185.91780176373592,17,Rico Dowdle,PIT
103,00-0036407,WR,185.44719662601304,17,Jerry Jeudy,CLE
104,00-0036971,QB,184.194271190688,13,Trevor Lawrence,JAC
105,00-0038041,TE,183.98573360559354,17,Jake Ferguson,DAL
106,00-0038997,WR,183.68863826528772,17,Josh Downs,IND
107,00-0039849,WR,182.99433534378161,17,Marvin Harrison Jr.,ARI
108,00-0038933,TE,182.14329724537276,20,Dalton Kincaid,BUF
109,00-0036550,WR,181.02163977148675,19,Rashod Bateman,BAL
110,00-0039165,RB,178.86300402369838,17,Zach Charbonnet,SEA
111,00-0039146,WR,176.7318747657404,18,Jayden Reed,GB
112,00-0039901,WR,176.67025142039236,20,Keon Coleman,BUF
113,00-0037013,QB,176.6536173962084,18,Zach Wilson,NO
114,00-0038102,QB,176.35066604016885,21,Kenny Pickett,CAR
115,00-0030061,TE,176.3371362488253,20,Zach Ertz,WAS
116,00-0038476,QB,173.65104077955908,17,Tommy DeVito,NE
117,00-0034975,RB,172.88085525046674,19,Justice Hill,BAL
118,00-0038977,WR,171.7836676569075,16,Tank Dell,HOU
119,00-0034407,WR,171.77544733889818,17,Ray-Ray McCloud,NYG
120,00-0036613,WR,171.2210172742428,17,Jaylen Waddle,DEN
121,00-0035100,QB,170.55447455356057,17,Jake Browning,TB
122,00-0032775,WR,170.50770473027575,19,Demarcus Robinson,SF
123,00-0038416,QB,170.0902018723496,17,Tyson Bagent,CHI
124,00-0038128,QB,168.40150312469785,18,Malik Willis,MIA
125,00-0037816,WR,166.9349982898554,17,Romeo Doubs,NE
126,00-0033288,TE,166.8265604584425,14,George Kittle,SF
127,00-0035264,QB,165.3348011439516,18,Jarrett Stidham,DEN
128,00-0038544,WR,164.96780283846618,18,Quentin Johnston,LAC
129,00-0031503,QB,164.57301494532297,17,Jameis Winston,NYG
130,00-0033119,QB,164.24561743505225,17,Jacoby Brissett,ARI
131,00-0039065,TE,164.23490923354325,18,Sam LaPorta,DET
132,00-0039384,RB,163.27727423432614,17,Tyrone Tracy,NYG
133,00-0037267,RB,161.4163500582145,17,Jerome Ford,WAS
134,00-0035719,WR,160.85304336043805,14,Deebo Samuel,WAS
135,00-0033090,TE,160.16704852458054,17,Hunter Henry,NE
136,00-0033923,RB,159.6298422890256,15,Kareem Hunt,KC
137,00-0035710,QB,159.0934504208655,11,Daniel Jones,IND
138,00-0039376,QB,158.9926230029863,17,Spencer Rattler,NO
139,00-0038559,WR,158.91485938202544,17,Michael Wilson,ARI
140,00-0033858,TE,158.3597452393016,17,Jonnu Smith,
141,00-0039919,WR,157.68958054339925,17,Rome Odunze,CHI
142,00-0036972,QB,157.19889328932078,17,Mac Jones,SF
143,00-0035250,RB,157.0961017057361,17,Devin Singletary,NYG
144,00-0032211,WR,156.0219425102536,17,Tyler Lockett,LV
145,00-0035535,WR,153.20404959611093,17,Darius Slayton,NYG
146,00-0039915,WR,153.089825573001,15,Ladd McConkey,LAC
147,00-0034383,TE,152.84295366493012,19,Dalton Schultz,HOU
148,00-0036158,RB,152.69039576449353,12,J.K. Dobbins,DEN
149,00-0033077,QB,151.41123523661147,10,Dak Prescott,DAL
150,00-0033881,TE,150.85829592345573,14,Evan Engram,DEN
151,00-0037664,WR,150.85004455245604,17,Alec Pierce,IND
152,00-0034955,QB,150.24581591353382,17,Brett Rypien,MIN
153,00-0033319,QB,150.19776730900784,18,Nick Mullens,JAC
154,00-0037077,QB,149.20433037486112,17,Sam Howell,DAL
155,00-0038563,WR,148.7844062167763,17,Tre Tucker,LV
156,00-0035704,QB,148.46581755145314,17,Drew Lock,SEA
157,00-0037228,RB,147.92303046628166,18,Jaylen Warren,PIT
158,00-0038621,WR,145.97783204918642,17,Demario Douglas,NE
159,00-0037838,TE,145.37911152645947,19,Isaiah Likely,NYG
160,00-0033949,QB,145.05364035163646,14,Joshua Dobbs,
161,00-0038124,WR,144.80022726967536,18,Christian Watson,GB
162,00-0034351,TE,143.81288207192173,14,Dallas Goedert,PHI
163,00-0030564,WR,143.26022801415309,19,DeAndre Hopkins,BAL
164,00-0036980,WR,142.8045447891121,17,Elijah Moore,PHI
165,00-0038996,TE,142.03652223230478,18,Tucker Kraft,GB
166,00-0039342,WR,141.9308907983023,17,Xavier Legette,CAR
167,00-0038579,QB,141.68735924475632,13,Aidan O'Connell,LV
168,00-0039424,WR,141.5902756822276,18,Devaughn Vele,NO
169,00-0039855,WR,140.7560174339964,18,Jalen McMillan,TB
170,00-0033662,QB,140.31691485190916,17,Cooper Rush,
171,00-0031345,QB,139.83136870442982,16,Jimmy Garoppolo,LAR
172,00-0038619,WR,139.7943887978613,17,Andrei Iosivas,CIN
173,00-0036988,WR,138.78631654009308,17,Joshua Palmer,BUF
174,00-0034753,TE,137.57022286377054,19,Mark Andrews,BAL
175,00-0036894,TE,137.08413562030688,18,Pat Freiermuth,PIT
176,00-0035208,WR,137.03528531415657,20,Olamide Zaccheaus,ATL
177,00-0032268,QB,136.93887652844407,13,Marcus Mariota,WAS
178,00-0034829,TE,136.59461500974217,17,Mike Gesicki,CIN
179,00-0033555,WR,136.49506100786448,20,Mack Hollins,NE
180,00-0031687,RB,136.09686390751955,17,Raheem Mostert,LV
181,00-0036898,QB,135.68660446134385,19,Davis Mills,HOU
182,00-0038555,RB,135.06620704993844,17,Tank Bigsby,PHI
183,00-0037666,WR,134.8919331924531,17,Jalen Tolbert,MIA
184,00-0038583,QB,134.86294406815477,17,Dorian Thompson-Robinson,
185,00-0036554,WR,134.35944985247298,10,Nico Collins,HOU
186,00-0033699,RB,134.08507425711423,13,Austin Ekeler,WAS
187,00-0035289,QB,133.85994503050847,12,Gardner Minshew,ARI
188,00-0039032,RB,132.58875422059432,17,Tyjae Spears,TEN
189,00-0036244,TE,130.63156209298913,19,Colby Parkinson,LAR
190,00-0033282,WR,130.10708389415683,20,Curtis Samuel,
191,00-0033869,QB,130.0494929847188,20,Mitchell Trubisky,TEN
192,00-0036970,TE,129.86567664382312,17,Kyle Pitts,ATL
193,00-0036290,TE,128.92215783047038,17,Cole Kmet,CHI
194,00-0033857,WR,128.62451042981564,20,JuJu Smith-Schuster,KC
195,00-0039751,WR,127.60790707403868,18,Jordan Whittington,LAR
196,00-0037525,RB,126.33420871504765,13,Jordan Mason,MIN
197,00-0038393,WR,125.87353749011768,18,Dontayvion Wicks,PHI
198,00-0037741,WR,125.4126254008116,21,Jahan Dotson,ATL
199,00-0031800,QB,124.66623513749614,15,Taylor Heinicke,
200,00-0038794,RB,124.27779468337403,18,Jaleel McLaughlin,DEN
201,00-0035537,RB,123.8979741787935,20,Ty Johnson,BUF
202,00-0037240,WR,123.19079749681825,10,Jameson Williams,DET
203,00-0036919,RB,123.06564512365927,21,Kenneth Gainwell,TB
204,00-0035500,WR,122.32338352747563,17,Greg Dortch,DET
205,00-0035644,TE,121.97760160329275,17,Noah Fant,NO
206,00-0034159,TE,121.84821275598196,18,Will Dissly,
207,00-0034270,TE,121.43636309729108,17,Tyler Conklin,DET
208,00-0036849,WR,121.25996053566904,19,Tutu Atwell,MIA
209,00-0037263,RB,119.62430219927984,17,Tyler Allgeier,ARI
210,00-0039875,RB,119.31193537194972,20,Ray Davis,BUF
211,00-0036040,TE,118.77081066193956,17,Juwan Johnson,NO
212,00-0036637,TE,118.13134228517394,20,Noah Gray,KC
213,00-0037327,QB,117.63901915720325,14,Skylar Thompson,BAL
214,00-0037197,RB,117.63173500216055,11,Isiah Pacheco,DET
215,00-0037837,WR,117.1166791271894,18,Calvin Austin III,NYG
216,00-0031588,WR,116.66030423834397,9,Stefon Diggs,
217,00-0036427,WR,115.7845225911565,18,Tyler Johnson,DAL
218,00-0036328,RB,114.02942884303951,17,Antonio Gibson,
219,00-0036414,RB,113.95309593453803,18,Cam Akers,
220,00-0037291,WR,112.99319971822379,18,Jalen Nailor,LV
221,00-0036251,RB,112.62193631403754,10,Zack Moss,
222,00-0033921,WR,112.37723786458014,8,Chris Godwin,TB
223,00-0038998,QB,112.32531701958241,17,Jake Haener,
224,00-0033536,WR,112.24850953940059,19,Mike Williams,
225,00-0037276,RB,111.91385373122893,18,Ty Chandler,NO
226,00-0033537,QB,111.32377136670601,8,Deshaun Watson,CLE
227,00-0036182,WR,111.10386100324935,17,Nick Westbrook-Ikhine,IND
228,00-0033009,WR,110.39396426630975,17,Tyler Boyd,
229,00-0037091,WR,109.40607957225696,18,,
230,00-0039398,QB,109.03116884812562,17,Joe Milton,DAL
231,00-0036415,WR,108.97637073737215,18,Van Jefferson,WAS
232,00-0032104,RB,108.86357394063666,17,Ameer Abdullah,IND
233,00-0034386,WR,108.46807542138798,20,Justin Watson,HOU
234,00-0033526,RB,107.67667795069653,20,Samaje Perine,CIN
235,00-0038400,QB,106.74767654741684,17,Tanner McKee,PHI
236,00-0039355,WR,106.50346037459643,20,Luke McCaffrey,WAS
237,00-0039794,RB,106.4445120034551,17,Braelon Allen,NYJ
238,00-0035229,TE,106.24400235019264,10,T.J. Hockenson,MIN
239,00-0038976,WR,104.7212321341193,18,Marvin Mims,DEN
